code_3L,libele,valeur,code_indicateur
MCO,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
MDG,Pop. dans grandes agglomérations (%),12.412720991955,EN.URB.MCTY.TL.ZS
MDV,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
MOZ,Pop. dans grandes agglomérations (%),8.96442294313451,EN.URB.MCTY.TL.ZS
MOZ,Pop. dans grandes agglomérations (%),8.96442294313451,EN.URB.MCTY.TL.ZS
MWI,Pop. dans grandes agglomérations (%),6.04760638048354,EN.URB.MCTY.TL.ZS
NIC,Pop. dans grandes agglomérations (%),16.0400362681764,EN.URB.MCTY.TL.ZS
OMN,Pop. dans grandes agglomérations (%),32.6843152939564,EN.URB.MCTY.TL.ZS
OMN,Pop. dans grandes agglomérations (%),32.6843152939564,EN.URB.MCTY.TL.ZS
PAK,Pop. dans grandes agglomérations (%),19.6667418100831,EN.URB.MCTY.TL.ZS
PAK,Pop. dans grandes agglomérations (%),19.6667418100831,EN.URB.MCTY.TL.ZS
PAN,Pop. dans grandes agglomérations (%),44.3366865085106,EN.URB.MCTY.TL.ZS
PAN,Pop. dans grandes agglomérations (%),44.3366865085106,EN.URB.MCTY.TL.ZS
PHL,Pop. dans grandes agglomérations (%),14.4628040656099,EN.URB.MCTY.TL.ZS
PHL,Pop. dans grandes agglomérations (%),14.4628040656099,EN.URB.MCTY.TL.ZS
PHL,Pop. dans grandes agglomérations (%),14.4628040656099,EN.URB.MCTY.TL.ZS
PHL,Pop. dans grandes agglomérations (%),14.4628040656099,EN.URB.MCTY.TL.ZS
PLW,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRT,Pop. dans grandes agglomérations (%),40.887850776514,EN.URB.MCTY.TL.ZS
PRY,Pop. dans grandes agglomérations (%),51.2921699800092,EN.URB.MCTY.TL.ZS
RWA,Pop. dans grandes agglomérations (%),8.94015258622129,EN.URB.MCTY.TL.ZS
SUR,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
SYC,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
SYC,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
TGO,Pop. dans grandes agglomérations (%),21.2977560894452,EN.URB.MCTY.TL.ZS
TON,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
UKR,Pop. dans grandes agglomérations (%),14.431878377761,EN.URB.MCTY.TL.ZS
UKR,Pop. dans grandes agglomérations (%),14.431878377761,EN.URB.MCTY.TL.ZS
UKR,Pop. dans grandes agglomérations (%),14.431878377761,EN.URB.MCTY.TL.ZS
URY,Pop. dans grandes agglomérations (%),52.3717113020616,EN.URB.MCTY.TL.ZS
URY,Pop. dans grandes agglomérations (%),52.3717113020616,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VNM,Pop. dans grandes agglomérations (%),19.0160579651314,EN.URB.MCTY.TL.ZS
VUT,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
VUT,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
VUT,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
WSM,Pop. dans grandes agglomérations (%),,EN.URB.MCTY.TL.ZS
ZWE,Pop. dans grandes agglomérations (%),9.65758026126226,EN.URB.MCTY.TL.ZS
AGO,Accès Internet (% pop),44.7581,IT.NET.USER.ZS
BDI,Accès Internet (% pop),11.0784,IT.NET.USER.ZS
BGD,Accès Internet (% pop),44.5027,IT.NET.USER.ZS
BWA,Accès Internet (% pop),81.36,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CAN,Accès Internet (% pop),93.9564,IT.NET.USER.ZS
CRI,Accès Internet (% pop),85.3951,IT.NET.USER.ZS
CRI,Accès Internet (% pop),85.3951,IT.NET.USER.ZS
CRI,Accès Internet (% pop),85.3951,IT.NET.USER.ZS
CUB,Accès Internet (% pop),71.275,IT.NET.USER.ZS
CUB,Accès Internet (% pop),71.275,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
FRA,Accès Internet (% pop),86.8364,IT.NET.USER.ZS
GAB,Accès Internet (% pop),71.9256,IT.NET.USER.ZS
GHA,Accès Internet (% pop),69.9445,IT.NET.USER.ZS
GUY,Accès Internet (% pop),81.7221,IT.NET.USER.ZS
HKG,Accès Internet (% pop),95.9778,IT.NET.USER.ZS
KEN,Accès Internet (% pop),35.0,IT.NET.USER.ZS
KEN,Accès Internet (% pop),35.0,IT.NET.USER.ZS
KGZ,Accès Internet (% pop),88.4701,IT.NET.USER.ZS
LKA,Accès Internet (% pop),51.2,IT.NET.USER.ZS
LKA,Accès Internet (% pop),51.2,IT.NET.USER.ZS
LKA,Accès Internet (% pop),51.2,IT.NET.USER.ZS
LKA,Accès Internet (% pop),51.2,IT.NET.USER.ZS
LSO,Accès Internet (% pop),47.991,IT.NET.USER.ZS
LUX,Accès Internet (% pop),99.3479,IT.NET.USER.ZS
MCO,Accès Internet (% pop),99.1497,IT.NET.USER.ZS
MDG,Accès Internet (% pop),20.3671,IT.NET.USER.ZS
MDV,Accès Internet (% pop),84.6851,IT.NET.USER.ZS
MOZ,Accès Internet (% pop),19.8434,IT.NET.USER.ZS
MOZ,Accès Internet (% pop),19.8434,IT.NET.USER.ZS
MWI,Accès Internet (% pop),17.9881,IT.NET.USER.ZS
NIC,Accès Internet (% pop),58.2314,IT.NET.USER.ZS
OMN,Accès Internet (% pop),95.2517,IT.NET.USER.ZS
OMN,Accès Internet (% pop),95.2517,IT.NET.USER.ZS
PAK,Accès Internet (% pop),27.3759,IT.NET.USER.ZS
PAK,Accès Internet (% pop),27.3759,IT.NET.USER.ZS
PAN,Accès Internet (% pop),68.5485,IT.NET.USER.ZS
PAN,Accès Internet (% pop),68.5485,IT.NET.USER.ZS
PHL,Accès Internet (% pop),83.7661,IT.NET.USER.ZS
PHL,Accès Internet (% pop),83.7661,IT.NET.USER.ZS
PHL,Accès Internet (% pop),83.7661,IT.NET.USER.ZS
PHL,Accès Internet (% pop),83.7661,IT.NET.USER.ZS
PLW,Accès Internet (% pop),,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRT,Accès Internet (% pop),85.7901,IT.NET.USER.ZS
PRY,Accès Internet (% pop),78.0948,IT.NET.USER.ZS
RWA,Accès Internet (% pop),34.2005,IT.NET.USER.ZS
SUR,Accès Internet (% pop),78.3958,IT.NET.USER.ZS
SYC,Accès Internet (% pop),87.4009,IT.NET.USER.ZS
SYC,Accès Internet (% pop),87.4009,IT.NET.USER.ZS
TGO,Accès Internet (% pop),37.0223,IT.NET.USER.ZS
TON,Accès Internet (% pop),58.5334,IT.NET.USER.ZS
UKR,Accès Internet (% pop),82.3755,IT.NET.USER.ZS
UKR,Accès Internet (% pop),82.3755,IT.NET.USER.ZS
UKR,Accès Internet (% pop),82.3755,IT.NET.USER.ZS
URY,Accès Internet (% pop),89.896,IT.NET.USER.ZS
URY,Accès Internet (% pop),89.896,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VNM,Accès Internet (% pop),78.08,IT.NET.USER.ZS
VUT,Accès Internet (% pop),45.7313,IT.NET.USER.ZS
VUT,Accès Internet (% pop),45.7313,IT.NET.USER.ZS
VUT,Accès Internet (% pop),45.7313,IT.NET.USER.ZS
WSM,Accès Internet (% pop),58.1386,IT.NET.USER.ZS
ZWE,Accès Internet (% pop),38.4266,IT.NET.USER.ZS
AGO,PIB par habitant (USD),2916.13663284275,NY.GDP.PCAP.CD
BDI,PIB par habitant (USD),250.627253097255,NY.GDP.PCAP.CD
BGD,PIB par habitant (USD),2551.01773827307,NY.GDP.PCAP.CD
BWA,PIB par habitant (USD),7826.35376483298,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CAN,PIB par habitant (USD),54220.3285039875,NY.GDP.PCAP.CD
CRI,PIB par habitant (USD),16942.0268119375,NY.GDP.PCAP.CD
CRI,PIB par habitant (USD),16942.0268119375,NY.GDP.PCAP.CD
CRI,PIB par habitant (USD),16942.0268119375,NY.GDP.PCAP.CD
CUB,PIB par habitant (USD),9605.27914559614,NY.GDP.PCAP.CD
CUB,PIB par habitant (USD),9605.27914559614,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
FRA,PIB par habitant (USD),44700.1384177544,NY.GDP.PCAP.CD
GAB,PIB par habitant (USD),7802.82433276138,NY.GDP.PCAP.CD
GHA,PIB par habitant (USD),2383.90410483418,NY.GDP.PCAP.CD
GUY,PIB par habitant (USD),20473.7002190617,NY.GDP.PCAP.CD
HKG,PIB par habitant (USD),50562.3633144379,NY.GDP.PCAP.CD
KEN,PIB par habitant (USD),1942.58802756191,NY.GDP.PCAP.CD
KEN,PIB par habitant (USD),1942.58802756191,NY.GDP.PCAP.CD
KGZ,PIB par habitant (USD),2138.22210211478,NY.GDP.PCAP.CD
LKA,PIB par habitant (USD),3798.89016573011,NY.GDP.PCAP.CD
LKA,PIB par habitant (USD),3798.89016573011,NY.GDP.PCAP.CD
LKA,PIB par habitant (USD),3798.89016573011,NY.GDP.PCAP.CD
LKA,PIB par habitant (USD),3798.89016573011,NY.GDP.PCAP.CD
LSO,PIB par habitant (USD),916.282976983803,NY.GDP.PCAP.CD
LUX,PIB par habitant (USD),133230.619178899,NY.GDP.PCAP.CD
MCO,PIB par habitant (USD),256799.788612806,NY.GDP.PCAP.CD
MDG,PIB par habitant (USD),508.718427705591,NY.GDP.PCAP.CD
MDV,PIB par habitant (USD),12587.6126038651,NY.GDP.PCAP.CD
MOZ,PIB par habitant (USD),622.000297682823,NY.GDP.PCAP.CD
MOZ,PIB par habitant (USD),622.000297682823,NY.GDP.PCAP.CD
MWI,PIB par habitant (USD),633.214767978695,NY.GDP.PCAP.CD
NIC,PIB par habitant (USD),2609.44492072931,NY.GDP.PCAP.CD
OMN,PIB par habitant (USD),21027.7384778886,NY.GDP.PCAP.CD
OMN,PIB par habitant (USD),21027.7384778886,NY.GDP.PCAP.CD
PAK,PIB par habitant (USD),1360.32417758419,NY.GDP.PCAP.CD
PAK,PIB par habitant (USD),1360.32417758419,NY.GDP.PCAP.CD
PAN,PIB par habitant (USD),18797.1933994045,NY.GDP.PCAP.CD
PAN,PIB par habitant (USD),18797.1933994045,NY.GDP.PCAP.CD
PHL,PIB par habitant (USD),3804.08274131097,NY.GDP.PCAP.CD
PHL,PIB par habitant (USD),3804.08274131097,NY.GDP.PCAP.CD
PHL,PIB par habitant (USD),3804.08274131097,NY.GDP.PCAP.CD
PHL,PIB par habitant (USD),3804.08274131097,NY.GDP.PCAP.CD
PLW,PIB par habitant (USD),15610.8231931032,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRT,PIB par habitant (USD),27634.6183139773,NY.GDP.PCAP.CD
PRY,PIB par habitant (USD),6299.99026533713,NY.GDP.PCAP.CD
RWA,PIB par habitant (USD),1027.03446826565,NY.GDP.PCAP.CD
SUR,PIB par habitant (USD),5521.97602122638,NY.GDP.PCAP.CD
SYC,PIB par habitant (USD),18262.7115849287,NY.GDP.PCAP.CD
SYC,PIB par habitant (USD),18262.7115849287,NY.GDP.PCAP.CD
TGO,PIB par habitant (USD),1055.01727877926,NY.GDP.PCAP.CD
TON,PIB par habitant (USD),5651.59373063157,NY.GDP.PCAP.CD
UKR,PIB par habitant (USD),5139.59814453125,NY.GDP.PCAP.CD
UKR,PIB par habitant (USD),5139.59814453125,NY.GDP.PCAP.CD
UKR,PIB par habitant (USD),5139.59814453125,NY.GDP.PCAP.CD
URY,PIB par habitant (USD),23019.4221560046,NY.GDP.PCAP.CD
URY,PIB par habitant (USD),23019.4221560046,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VNM,PIB par habitant (USD),4323.35031982451,NY.GDP.PCAP.CD
VUT,PIB par habitant (USD),3482.61458237637,NY.GDP.PCAP.CD
VUT,PIB par habitant (USD),3482.61458237637,NY.GDP.PCAP.CD
VUT,PIB par habitant (USD),3482.61458237637,NY.GDP.PCAP.CD
WSM,PIB par habitant (USD),4822.74084650019,NY.GDP.PCAP.CD
ZWE,PIB par habitant (USD),2195.22492079245,NY.GDP.PCAP.CD
AGO,Accès eau potable (% pop),67.2244252588497,SH.H2O.BASW.ZS
BDI,Accès eau potable (% pop),65.8069881708757,SH.H2O.BASW.ZS
BGD,Accès eau potable (% pop),98.6816683567859,SH.H2O.BASW.ZS
BWA,Accès eau potable (% pop),91.7236550803662,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CAN,Accès eau potable (% pop),98.2905039744417,SH.H2O.BASW.ZS
CRI,Accès eau potable (% pop),99.8143035929016,SH.H2O.BASW.ZS
CRI,Accès eau potable (% pop),99.8143035929016,SH.H2O.BASW.ZS
CRI,Accès eau potable (% pop),99.8143035929016,SH.H2O.BASW.ZS
CUB,Accès eau potable (% pop),95.0236345510277,SH.H2O.BASW.ZS
CUB,Accès eau potable (% pop),95.0236345510277,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
FRA,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
GAB,Accès eau potable (% pop),88.479261326667,SH.H2O.BASW.ZS
GHA,Accès eau potable (% pop),88.8910495956232,SH.H2O.BASW.ZS
GUY,Accès eau potable (% pop),95.644614726529,SH.H2O.BASW.ZS
HKG,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
KEN,Accès eau potable (% pop),64.7820788557808,SH.H2O.BASW.ZS
KEN,Accès eau potable (% pop),64.7820788557808,SH.H2O.BASW.ZS
KGZ,Accès eau potable (% pop),94.3000416733557,SH.H2O.BASW.ZS
LKA,Accès eau potable (% pop),90.1950284141998,SH.H2O.BASW.ZS
LKA,Accès eau potable (% pop),90.1950284141998,SH.H2O.BASW.ZS
LKA,Accès eau potable (% pop),90.1950284141998,SH.H2O.BASW.ZS
LKA,Accès eau potable (% pop),90.1950284141998,SH.H2O.BASW.ZS
LSO,Accès eau potable (% pop),77.481451488906,SH.H2O.BASW.ZS
LUX,Accès eau potable (% pop),99.9999993622078,SH.H2O.BASW.ZS
MCO,Accès eau potable (% pop),100.0,SH.H2O.BASW.ZS
MDG,Accès eau potable (% pop),54.4969430342798,SH.H2O.BASW.ZS
MDV,Accès eau potable (% pop),99.7301882656937,SH.H2O.BASW.ZS
MOZ,Accès eau potable (% pop),64.5157588929919,SH.H2O.BASW.ZS
MOZ,Accès eau potable (% pop),64.5157588929919,SH.H2O.BASW.ZS
MWI,Accès eau potable (% pop),72.2285522528925,SH.H2O.BASW.ZS
NIC,Accès eau potable (% pop),,SH.H2O.BASW.ZS
OMN,Accès eau potable (% pop),92.559888964675,SH.H2O.BASW.ZS
OMN,Accès eau potable (% pop),92.559888964675,SH.H2O.BASW.ZS
PAK,Accès eau potable (% pop),90.6815872292919,SH.H2O.BASW.ZS
PAK,Accès eau potable (% pop),90.6815872292919,SH.H2O.BASW.ZS
PAN,Accès eau potable (% pop),95.0598439257546,SH.H2O.BASW.ZS
PAN,Accès eau potable (% pop),95.0598439257546,SH.H2O.BASW.ZS
PHL,Accès eau potable (% pop),95.465506033898,SH.H2O.BASW.ZS
PHL,Accès eau potable (% pop),95.465506033898,SH.H2O.BASW.ZS
PHL,Accès eau potable (% pop),95.465506033898,SH.H2O.BASW.ZS
PHL,Accès eau potable (% pop),95.465506033898,SH.H2O.BASW.ZS
PLW,Accès eau potable (% pop),99.5299685485284,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRT,Accès eau potable (% pop),99.2762210572337,SH.H2O.BASW.ZS
PRY,Accès eau potable (% pop),99.6009612348131,SH.H2O.BASW.ZS
RWA,Accès eau potable (% pop),60.8290423575481,SH.H2O.BASW.ZS
SUR,Accès eau potable (% pop),97.9952348294942,SH.H2O.BASW.ZS
SYC,Accès eau potable (% pop),97.5539573025066,SH.H2O.BASW.ZS
SYC,Accès eau potable (% pop),97.5539573025066,SH.H2O.BASW.ZS
TGO,Accès eau potable (% pop),63.7824051013865,SH.H2O.BASW.ZS
TON,Accès eau potable (% pop),98.8577319664238,SH.H2O.BASW.ZS
UKR,Accès eau potable (% pop),93.517329658926,SH.H2O.BASW.ZS
UKR,Accès eau potable (% pop),93.517329658926,SH.H2O.BASW.ZS
UKR,Accès eau potable (% pop),93.517329658926,SH.H2O.BASW.ZS
URY,Accès eau potable (% pop),99.6172068539544,SH.H2O.BASW.ZS
URY,Accès eau potable (% pop),99.6172068539544,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VNM,Accès eau potable (% pop),98.160662651459,SH.H2O.BASW.ZS
VUT,Accès eau potable (% pop),87.0544851579831,SH.H2O.BASW.ZS
VUT,Accès eau potable (% pop),87.0544851579831,SH.H2O.BASW.ZS
VUT,Accès eau potable (% pop),87.0544851579831,SH.H2O.BASW.ZS
WSM,Accès eau potable (% pop),98.9302348547362,SH.H2O.BASW.ZS
ZWE,Accès eau potable (% pop),67.1849190325683,SH.H2O.BASW.ZS
AGO,Médecins (pour 1000 habitants),0.244,SH.MED.PHYS.ZS
BDI,Médecins (pour 1000 habitants),0.078,SH.MED.PHYS.ZS
BGD,Médecins (pour 1000 habitants),0.722,SH.MED.PHYS.ZS
BWA,Médecins (pour 1000 habitants),0.379,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
CAN,Médecins (pour 1000 habitants),2.819,SH.MED.PHYS.ZS
